1515.5041139350888,581.4122448257432,1242.257797141486,1057.042223698476,1738.5390280471843,right
1515.96942326596,581.4298203757979,1222.621991745878,1091.0162569912025,1759.9878796090602,right
1518.5962759503686,582.7826486596342,1204.638806911909,1130.4144473952183,1785.0976441524817,right
1523.5349456803733,585.648926848918,1188.0208827005163,1176.6474567126377,1814.3538686423879,right
1530.8699650109131,589.931672695974,1172.7170921371448,1230.6096576316838,1848.2159833272408,right
1540.7877288685468,595.6329603932995,1158.6097364427396,1293.9459422219227,1887.0991764663793,right
1553.4465825710463,602.98477384988,1145.64793649937,1368.489239162433,1931.6497960164531,right
1569.0718334220942,611.941822768408,1133.7244309775454,1375.771693007183,1982.7760292495823,right
1587.8507925261158,622.6030369194509,1122.6990573536589,1376.0069145571256,2041.2080048174698,right
1610.2241422869465,633.9477435447658,1112.5885153070308,1378.4326924769512,2108.4135142079795,right
1636.3597499768916,633.759347003843,1103.3134599813795,1383.1229274004547,2185.453715319575,right
1666.8176784429113,635.0224500148066,1094.8097585250107,1390.2000582595415,2274.3331854491903,right
1302.000158541539,630.7266850800194,1094.1787464541774,1070.832366795974,1818.486209234463,right
1328.2526559028045,634.9645852018153,1087.122291893898,1076.4079088160902,1903.1902420765828,right
1358.9439779039262,640.7735350281221,1080.748029010393,1084.2096256644297,2002.9096862778963,right
1394.5746794247611,648.1826061237857,1075.0529642856968,1094.3437998122865,2121.0366717488273,right
1436.056000011314,657.2558971027327,1069.9822336926713,1107.037269679254,2262.709391959641,right
1484.1905586762912,668.0237853167397,1065.5500127381272,1122.538033480928,2434.3297397227743,right
1540.0562378149357,680.6617020788161,1061.7360829736983,1141.047034002905,2645.181167459698,right
1605.1105156386634,695.2271316766873,1058.522876951792,1163.043414577793,2909.325977627612,right
1681.2140682817324,711.8287869521853,1055.9202455562076,1188.7669571155143,3247.8502046551366,right
1570.5593946154631,775.2398851812977,994.981221421004,1081.1467659218672,3277.6434605422087,right
1661.7735401520758,757.8987883592326,993.2883975647075,1110.378738545086,3817.917617722962,right
1771.1219625472881,742.4475495077082,992.1236282267381,1144.7037022857662,4560.749835882249,right
1903.120507313431,728.813118326133,991.481869708754,1184.664930372977,4658.979254651826,right
2064.4501613326206,716.963262508947,991.4293700911942,1230.9780565288215,4768.996288945383,right
2264.9796925774726,706.7613375480197,991.9030535211721,1285.1318758445188,4891.93694644065,right
2519.2910466199482,698.1957608780549,992.9379423068651,1348.2635254111187,5029.475555174698,right
2850.0722182965183,691.2139230421453,994.5857173287549,1422.2342706630452,5183.49328000772,right
3296.6717821219254,685.7885196538474,996.9141255964546,1509.7713096970106,5356.181550123412,right
3926.9032564720806,681.9003899281495,999.8270103079458,1613.517884422238,5550.162147175666,right
4167.117997738717,640.5389968398692,814.4108093375137,1638.2143059287587,5405.553963725142,right
4262.414713527152,639.6129227211436,815.3097578837823,1780.525756203303,3591.903136384217,right
4369.06477004024,640.1703595856311,816.5864546510959,1955.6567854386813,2952.169307570306,right
4488.665998515088,642.2225076713049,818.3167884533082,2175.3720493449528,2507.3001755628798,right
4622.534676338895,645.7750178346249,820.5102483464552,2457.354830734239,2179.1938262412705,right
4472.653324704812,661.5852227602498,558.3047959245478,2876.663869879645,1891.1482513339238,left
4293.8296116823485,657.1196094728799,561.4039345872708,2500.2297169707886,2136.309156095673,left
4131.460271117965,652.7862956113349,565.9485505518036,2210.9543057640094,2461.0078187345216,left
