1380.0,1015.4219270825306,609.2566290160493,1769.2804780475026,1126.7853034185352,left
1410.770428830431,1009.1184710358568,614.1241543163982,1802.6658966358852,1134.5850350872918,left
1446.5845867916569,1003.4011915453113,620.5114010918853,1841.1641127814596,1144.7856220665687,left
1488.0194605337247,998.2435451530079,628.5384503309394,1885.2865671563713,1157.5226379684875,left
1524.8073304921743,993.6377152562964,638.1874332277973,1936.000512402841,1173.109415043064,left
1543.309469875654,989.5598862403706,649.6123263815593,1994.0653785338477,1191.7103921301307,left
1565.3232562952353,986.0017054469382,662.8627287303652,2060.8257838086656,1213.8679570616457,left
1591.1464908633916,982.9599002538475,678.0616615133591,2105.71149310883,1239.688913689155,left
1621.1747301182263,980.4258359928241,695.3054197064932,2126.1585301675855,1269.7680642453768,left
1655.8896550992486,978.4029704451243,714.7875305141743,2150.3685211998773,1304.6411840029227,left
1695.9664683822496,976.8720313273441,736.6284008691073,2178.723299747076,1344.9785373104373,left
1741.9919997013421,975.860572178277,761.161178967389,2211.461341158949,1383.5321955137645,left
1794.8094089969054,975.3732633440225,788.4300609104089,2249.0098492569605,1401.4938048712168,left
1855.6116701684243,975.4403521440545,818.7472431694101,2292.153824087997,1423.0163764395452,left
1925.4853696097011,976.0107096662109,843.4739308146013,2341.2096053584014,1448.1232469369618,left
1557.1407478262906,764.3414534064948,731.2643119518674,1907.0852197281988,1182.787138821831,left
1570.1100582083698,763.2124254197677,724.9788900846349,1952.4284259203162,1206.8812120973082,left
1586.0609828915833,762.3648578182986,720.2800416928209,2004.2233515919509,1235.0171870096888,left
1605.355969266019,761.8460250560514,717.1501953209973,2063.8053876061035,1267.7916097946284,left
1628.1517113846437,761.5266480104253,715.5857620522817,2131.879863283354,1305.7014901856828,left
1654.854927349629,761.5892850274477,715.58483643145,2210.2162231763537,1349.5618380139485,left
1685.7722283699322,761.9458855520857,717.1570361639931,2300.1741370972777,1400.0794640718734,left
1721.5662270846794,762.6507439904999,720.3258384923672,2404.427365981313,1415.956605509064,left
1762.7385883522452,763.709546162476,725.1283374701213,2525.767587960947,1428.583208883068,left
1810.1068307981939,765.2494019207461,731.6149043225313,2667.8748439421565,1444.1772957434912,left
1864.2319205843537,767.1602687594325,739.812130921863,2835.444664840208,1462.8699314624419,left
